Other forms of nystagmus disorder,Voluntary nystagmus,Mixed nystagmus,Postural nystagmus,Spontaneous nystagmus,Body positional nystagmus,Neck positional nystagmus,"Positional nystagmus, variable eye direction",Nystagmus produced by neck rotation,Nystagmus enhanced when fixation removed,Nystagmus unchanged when fixation removed,Nystagmus inhibited when fixation removed,Bruns nystagmus,Elliptical nystagmus,,,,,,,,,,,,,,,,,,,,,
Other functional disorder of the intestine NOS,Absent peristalsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other functional disorders of the intestine,Absent peristalsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other intraretinal microvascular abnormality disorder,Retinal arteries silverwire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other late congenital syphilis, symptomatic",Saber shin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other male genital organ diseases OS,Spermatoschesis,Spermatemphraxis,Painful sexual act of male,Pain in male perineum,Vas deferens tender,Painful ejaculation finding,Testicular neuralgia,Mass of male genital structure,Inflammatory testicular mass,,,,,,,,,,,,,,,,,,,,,,,,,
Other mononeuritis lower limb,Cruralgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other nasal cavity and sinus disease,Nasal congestion,Posterior rhinorrhea disorder,Congestion of nasal sinus,Purulent nasal discharge,Purulent rhinitis,Catarrhal nasal discharge,Sore nostril,Maxillary sinus pain,Frontal sinus pain,Snuffles,Nasal discharge,Nasal discharge present,,,,,,,,,,,,,,,,,,,,,,
Other nerve root and plexus disorders,Intercostal neuralgia,Ilioinguinal nerve neuralgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other nerve root or plexus disorder,Intercostal neuralgia,Ilioinguinal nerve neuralgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other nonalcoholic chronic liver disease,Hepatosplenomegaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other nonalcoholic chronic liver disease NOS,Hepatosplenomegaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other pruritic conditions NOS,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other psychophysical visual disturbance,Subjective visual disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other scleral disorders NOS,Scleral discoloration,Sclerotomal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other soft tissue disorders,Polyalgia,Mass of body region,Mass of trunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specific muscle disorder,Flaccidity  muscle,Flaccidity,Drop attack,Flaccidity of muscle of lower limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specific muscle disorder NOS,Flaccidity  muscle,Flaccidity,Drop attack,Flaccidity of muscle of lower limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specific myoneural disorder & amyotonia congenita or Oppenheims amyotonia or congenital benign hypotonia or floppy infant syndrome,Benign congenital hypotonia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified atrophic and hypertrophic conditions of skin,Circumoral rhytides,Stellate pseudoscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified atrophic and hypertrophic conditions of skin NOS,Circumoral rhytides,Stellate pseudoscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified cardiac arrhythmias,Pulsus trigeminus finding,Labile pulse,Bigeminal pulse finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified conditions of the integument specific to fetus and newborn,Traumatic neonatal facial cyanosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified conditions originating in the perinatal period,Fetal souffle,Excessive crying of newborn,Disorder of umbilicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified dental disorder &or toothache,Toothache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of anus and rectum,Anal twitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of circulatory system,Prominent leg veins  symptom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of esophagus,Pain in esophagus,Absent deglutition finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of hard tissues of teeth,Tooth sensitivity to cold,Tooth sensitivity to heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of liver,Liver pain finding,Hepatocellular jaundice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of male genital organ,Spermatoschesis,Spermatemphraxis,Painful sexual act of male,Pain in male perineum,Vas deferens tender,Painful ejaculation finding,Testicular neuralgia,Mass of male genital structure,Inflammatory testicular mass,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of oesophagus,Pain in esophagus,Absent deglutition finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of pancreas,Courvoisiers sign,Pancreatic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified diseases of urinary system,Mass of urinary system structure,Swelling of urological structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of bladder,Bladder distention finding,Painful bladder spasm,Spasm of bladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of breast,Subinvolution of breast,"Breast subinvolution, postpartum",Postpartum subinvolution of breast,Peau dorange surface of breast,Generalized tenderness of breast,Localized tenderness of breast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of kidney and ureter,Ureteric neuromuscular incoordination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of male genital organs,Spermatoschesis,Spermatemphraxis,Painful sexual act of male,Pain in male perineum,Vas deferens tender,Painful ejaculation finding,Testicular neuralgia,Mass of male genital structure,Inflammatory testicular mass,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of muscle,Flaccidity  muscle,Flaccidity,Drop attack,Flaccidity of muscle of lower limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of penis,Irritation of penis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of prostate,Prostatorrhea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of teeth and supporting structures,Loosening of tooth disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified disorders of urinary system,Mass of urinary system structure,Swelling of urological structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other specified erythematous condition, NEC",Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified erythematous conditions,Erythema of skin,Erythematous condition,Erythema scarlatiniforme,Erythema fugax,Erythematous ear canal,Micropapular weal,Erythematous mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified joint disorders of the ankle and foot,Metatarsophalangeal joint laxity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified joint disorders of the hand,Finger joint laxity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified joint disorders of the lower leg,Infrapatellar tenderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified liver disorder,Liver pain finding,Hepatocellular jaundice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified liver disorder NOS,Liver pain finding,Hepatocellular jaundice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified myoclonus,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified myoneural disorders,Benign congenital hypotonia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified nail disease,Subungual hyperkeratosis,Koilonychia,Lamellar nail splitting,Beaus lines,Clubbing of nail disorder,Onychomadesis,Change in nail appearance,Nail shedding,Splits in nails,Grooving of nail,Thin nails,Transverse split nail,Splitting toenail,,,,,,,,,,,,,,,,,,,,,
Other specified nail disease NOS,Subungual hyperkeratosis,Koilonychia,Lamellar nail splitting,Beaus lines,Clubbing of nail disorder,Onychomadesis,Change in nail appearance,Nail shedding,Splits in nails,Grooving of nail,Thin nails,Transverse split nail,Splitting toenail,,,,,,,,,,,,,,,,,,,,,
Other specified noninflammatory disorders of vagina,Swelling of vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified paralytic syndromes,Flaccid paralysis,Drummers palsy,Posthemiplegic chorea,Todds paresis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified periodontal disease,Sore gums,Gingival edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified periodontal disease NOS,Sore gums,Gingival edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified schistosoma NOS,Schistosomal pigment deposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified skin disorder NOS,Macular eruption,Weal,Puffiness of skin,Auspitzs sign,Menstrual urticaria,Chapping of lips,Cracked lips,Macerated skin,Bullous weal,Malarial pigment deposition,,,,,,,,,,,,,,,,,,,,,,,,
Other specified skin disorders,Macular eruption,Weal,Puffiness of skin,Auspitzs sign,Menstrual urticaria,Chapping of lips,Cracked lips,Macerated skin,Bullous weal,Malarial pigment deposition,,,,,,,,,,,,,,,,,,,,,,,,
Other specified sweat gland disorders,Unpleasant odor of axilla,Unpleasant odor of genitalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified tongue conditions,Hypoesthesia of tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified tongue conditions NOS,Hypoesthesia of tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified urticaria NOS,Immune complex urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other specified urticaria or nettle rash,Weal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other synovial, tendon and bursa disorders",Tendon sheath effusion,Nodule on tendon,Thickening of tendon sheath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other synovitis and tenosynovitis,Subsultus tendinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otitis media with effusion  sanguinous,Bleeding from ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxygeninduced pulmonary edema,Acute edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUVAinduced pruritus,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pachydermoperiostosis of nail,Clubbing morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pachydermoperiostosis syndrome,Clubbing morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pain in female genitalia on intercourse,Pain in female genitalia,Pain on penetration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pain of uterus finding,Abdominal pain,Pain in female genitalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Painful arc syndrome,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Painful ophthalmoplegia,Ophthalmoplegia disorder,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Painful piezogenic pedal papules,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Painful pigmented pressure papules,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Painful spasm of anus,Rectal pain finding,Anal pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palataltympanic myoclonus,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palsy of conjugate gaze,Spasm of conjugate gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pangastritis,Diffuse inflammation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papular form erythema multiforme,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parakeratosis disorder,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parakeratosis morphologic abnormality,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paralytic syndrome,Paraparesis disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paralytic syndromes,Paraparesis disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paramyoclonus multiplex,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraplegia disorder,Spinal paraparesis,Flaccid paraplegia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parasitic fibroid,Mass of body region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parasitic infection of skin,Malarial pigment deposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parasomnia disorder,Sleeprelated head banging,Reaction to sudden wakening,Sleep automatism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parietal lobe epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parkinsons disease,Parkinsonian tremor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paroxysmal dyspnea,Difficulty breathing,Paroxysmal nocturnal dyspnea finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paroxysmal hemicrania,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial epilepsy with autonomic symptoms,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial epilepsy with impairment of consciousness,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial seizure with illusions and hallucinations,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial seizure with impaired consciousness,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial seizure with multiple symptoms,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partial sight  both eyes,Impairment level: low vision of both eyes,"Low vision, both eyes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattern sensitive seizure,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pendular nystagmus,Oculopalatal myoclonus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penile sclerosing lipogranuloma,Perineal lump finding,Mass of male genital structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penile venereal edema,Edema of penis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perianal warts,Perianal lump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perimenopausal disorder,Menopausal symptom,Menopausal headache,Menopausal sleeplessness,Menopausal concentration lack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perinatal cyanotic attacks,Cyanosis of skin,Neonatal cyanosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perinatal hemoptysis,Blood streaked sputum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perinatal jaundice NOS,Newborn physiological jaundice disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perinatal jaundice due to hepatocellular damage,Hepatocellular jaundice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perinatal jaundice from causes classified elsewhere,Newborn physiological jaundice disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perinatal neurological disorder,Other newborn abnormal cerebral signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perinatal respiratory distress,Respiratory distress finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perineal hematoma,Perineal lump finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perineal neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perineal wart,Perineal lump finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Periodic limb movement disorder,Involuntary movement,Involuntary movement symptom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Periorbital erythema,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peripheral nerve disease,Neuropathic pain,Intercostal neuralgia,Cruralgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peripheral neuralgia,Neuropathic pain,Pain finding,Sciatica disorder,Femoral neuralgia,Intercostal neuralgia,Lateral femoral cutaneous neuralgia,Obturator neuralgia,Cruralgia,Segmental peripheral neuralgia,Ilioinguinal nerve neuralgia,Genitofemoral nerve neuralgia,Testicular neuralgia,,,,,,,,,,,,,,,,,,,,,,
Peripheral neuritis in pregnancy,Symptomatic disorders in pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peripheral vascular disease,Paroxysmal vascular dilatation,Pain at rest due to peripheral vascular disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peripheral vestibular nystagmus,Benign paroxysmal positional vertigo nystagmus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perleche,Sore lip or angular stomatitis &or cheilitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persistent hypersomnia,Hypersomnia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persistent insomnia,Insomnia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petechia,Neonatal facial petechiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petechiae of skin,Neonatal facial petechiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petit mal status disorder,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharyngeal spasm,Spasm finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharyngitis disorder,Pain in throat,Sore throat symptom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pheohyphomycotic subcutaneous cyst,Mass of body region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebectasia,Vulval varices in pregnancy,Genital varices in the puerperium,Vaginal varices in the puerperium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phonological dysgraphia,Coordination problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phosphene,Other specified visual disturbance NOS,Other specified visual disturbance,Subjective visual disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Photodermatitis disorder,Actinic reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Photogenic epilepsy,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Physical urticaria,Urticaria geographica,Delayed dermographism,Reflex urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Physiological cutis marmorata,Pale complexion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Physiological disturbance associated with mood,Mood hypersomnia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Physiological hyperbilirubinemia,Newborn physiological jaundice disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Physiological jaundice & NOS,Newborn physiological jaundice disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pickers nodules,"DLocal superficial swelling, mass or lump NOS","DLocal superficial swelling, mass or lump",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pigment alteration,Schistosomal pigment deposition,Drug pigmentation,Cullens sign,Blood pigmentation of cornea,Malarial pigment deposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pigmented peribuccal erythrosis of Brocq,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pintid,Macule morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piriformis syndrome disorder,Pain finding,Sciatica disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pityriasis rubra Hebra,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Placental polyp,Mass of female genital structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plasma protein metabolism disorder: & hyperproteinaemia or hypoproteinaemia or Waldenstroms macroglobulinaemia,Hypoproteinemia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plasma protein metabolism disorder: & hyperproteinemia or hypoproteinemia or Waldenstroms macroglobulinemia,Hypoproteinemia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleuropericardial cyst,Mass of cardiovascular structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pneumatosis cystoides intestinalis,Mass of digestive structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polymorphic light eruption,Juvenile spring eruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polymorphous light eruption,Juvenile spring eruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polymyalgia rheumatica,Pain finding,Polymyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyp of larynx,Mass of respiratory structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porphyriainduced scleroderma,Thickening of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post infarct angina,Angina,Ischemic chest pain,Pain finding,Other forms of angina pectoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post poliomyelitis syndrome,D Post polio exhaustion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postanoxic myoclonus,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postcholecystectomy diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posteruptive color change of tooth,Extrinsic staining of teeth associated with inadequate oral hygiene,Extrinsic staining of teeth associated with oral habits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posteruptive teeth staining,Extrinsic staining of teeth associated with inadequate oral hygiene,Extrinsic staining of teeth associated with oral habits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posteruptive tooth staining due to drug,Teeth staining due to drugs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posthemiplegic athetosis,Athetoid movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postherpetic neuralgia disorder,Neuropathic pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postherpetic trigeminal neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postinfectious neuralgia,Neuropathic pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postmenopausal flushing,Face goes red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postmenopausal pruritus,Pruritus of skin,Itching of skin,Itch of skin,Other specified pruritic conditions disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postmyelography headache,Headache finding,Headache following lumbar puncture,Reaction to spinal or lumbar puncture disorder,Post dural puncture headache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postpartum fever,Pattern of fever  finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postseizure delirium,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postthoracotomy pain syndrome,Chest wall pain finding,Postoperative pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posttraumatic osteoporosis,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postvagotomy diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postvagotomy syndrome,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pregnancy and infectious disease,Symptomatic disorders in pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pregnancy complications,Pruritus of pregnancy,Back pain complicating pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preinfarction syndrome,Angina,Ischemic chest pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premature atrial contraction,Junctional premature beats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premenstrual tension syndrome,Symptom occurs premenstrually,Premenstrual symptom,Premenstrual swelling,Premenstrual breast tenderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preproliferative diabetic retinopathy disorder,OE  right eye preproliferative diabetic retinopathy,OE  left eye preproliferative diabetic retinopathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pretibial myxedema,Edema of lower leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priapism disorder,Painful penile erection,Priapism or erection  painful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary acquired melanosis disorder,Mass of eye structure,Swelling of structure of eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary acquired melanosis of conjunctiva without atypia,Mass of eye structure,Swelling of structure of eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary dysmenorrhea,Pain finding,Spasmodic dysmenorrhea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary erythromelalgia,Pain finding,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary fibromyalgia syndrome,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary fibrositis,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary inherited reading epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary insomnia,Insomnia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary torsion dystonia,Diurnal dystonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prinzmetal angina,Angina,Ischemic chest pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Progressive Angina disorder,Angina,Ischemic chest pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Progressive cerebellar tremor,Cerebellar ataxia,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Progressive myoclonic epilepsy,Myoclonic disorder,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Progressive supranuclear ophthalmoplegia,Ophthalmoplegia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proliferative diabetic retinopathy disorder,OE  right eye proliferative diabetic retinopathy,OE  left eye proliferative diabetic retinopathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Propensity to adverse reactions to food,Food intolerance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prototheca diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protracted diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pruriginous atopic dermatitis,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prurigo mitis,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prurigo nodularis disorder,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
